STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CLIMATE_CHANGE_INDICATORS,Climate Change Indicators,GEO_PICT,Pacific Island Countries and territories,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2001,,89.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2002,,89.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2003,,86,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2004,,86,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2005,,86,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2006,,86,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2007,,86.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2008,,86.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2009,,86.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2010,,69.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2011,,59.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2012,,69,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2013,,67,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2014,,65.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2015,,66.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2016,,67.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2017,,68,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2018,,68.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2019,,72.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2020,,72.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2021,,90.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2022,,92,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,FM,"Micronesia, Federated State of",2023,,90.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2000,,41.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2001,,39.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2002,,42.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2003,,46.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2004,,48,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2005,,50.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2006,,53.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2007,,54.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2008,,54.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2009,,51.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2010,,51.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2011,,53,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2012,,53.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2013,,54.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2014,,55.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2015,,58,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2016,,63.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2017,,66.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2018,,68.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2019,,72.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2020,,74.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2021,,76.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2022,,79.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,POWER_GEN,Power generation,TO,Tonga,2023,,81.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
